Name,Scaffold_SMILES,MW,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeteroatoms,NumValenceElectrons,NumRadicalElectrons,QED
Praziquantel,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,312.413,2.535,0.0,2.0,40.62,1.0,1.0,3.0,2.0,4.0,122.0,0.0,0.799
Prazosin,O=C(c1ccco1)N1CCN(c2ncc3ccccc3n2)CC1,308.341,2.185,0.0,5.0,62.47,2.0,3.0,1.0,1.0,6.0,116.0,0.0,0.726
Prednicarbate,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,242.362,3.904,0.0,1.0,17.07,0.0,0.0,4.0,3.0,1.0,96.0,0.0,0.629
Prednisolone,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,242.362,3.904,0.0,1.0,17.07,0.0,0.0,4.0,3.0,1.0,96.0,0.0,0.629
Prednisone,O=C1C=CC2C(=C1)CCC1C3CCCC3CC(=O)C21,256.345,3.083,0.0,2.0,34.14,0.0,0.0,4.0,3.0,2.0,100.0,0.0,0.667
Pregabalin,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339
Prilocaine,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Primaquine,c1ccc2ncccc2c1,129.162,2.235,0.0,1.0,12.89,0.0,2.0,0.0,0.0,1.0,48.0,0.0,0.531
Primidone,O=C1NCNC(=O)C1c1ccccc1,190.202,-0.026,2.0,2.0,58.2,1.0,1.0,1.0,1.0,4.0,72.0,0.0,0.611
Probenecid,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Procainamide,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Procaine,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Procarbazine,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Procaterol,O=c1ccc2ccccc2[nH]1,145.161,1.528,1.0,1.0,32.86,0.0,2.0,0.0,0.0,2.0,54.0,0.0,0.599
Prochlorperazine,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,325.481,3.585,1.0,4.0,18.51,4.0,2.0,2.0,1.0,4.0,120.0,0.0,0.925
Procyclidine,c1ccc(C(CCN2CCCC2)C2CCCCC2)cc1,271.448,4.836,0.0,1.0,3.24,5.0,1.0,2.0,2.0,1.0,110.0,0.0,0.741
Proflavine,c1ccc2nc3ccccc3cc2c1,179.222,3.388,0.0,1.0,12.89,0.0,3.0,0.0,0.0,1.0,66.0,0.0,0.482
Progabide,O=C1C=CC=CC1=Cc1ccccc1,182.222,2.765,0.0,1.0,17.07,1.0,1.0,1.0,0.0,1.0,68.0,0.0,0.61
Progesterone,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,244.378,4.128,0.0,1.0,17.07,0.0,0.0,4.0,3.0,1.0,98.0,0.0,0.626
Proguanil,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Promazine,c1ccc2c(c1)Nc1ccccc1S2,199.278,3.895,1.0,2.0,12.03,0.0,2.0,1.0,0.0,2.0,68.0,0.0,0.589
Promethazine,c1ccc2c(c1)Nc1ccccc1S2,199.278,3.895,1.0,2.0,12.03,0.0,2.0,1.0,0.0,2.0,68.0,0.0,0.589
Propafenone,O=C(CCc1ccccc1)c1ccccc1,210.276,3.502,0.0,1.0,17.07,4.0,2.0,0.0,0.0,1.0,80.0,0.0,0.706
Propantheline,c1ccc2c(c1)Cc1ccccc1O2,182.222,3.383,0.0,1.0,9.23,0.0,2.0,1.0,0.0,1.0,68.0,0.0,0.518
Proparacaine,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Propericiazine,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCCCC1,324.493,5.165,0.0,3.0,6.48,4.0,2.0,2.0,1.0,3.0,120.0,0.0,0.766
Propiomazine,c1ccc2c(c1)Nc1ccccc1S2,199.278,3.895,1.0,2.0,12.03,0.0,2.0,1.0,0.0,2.0,68.0,0.0,0.589
Propofol,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Propoxyphene,c1ccc(CCc2ccccc2)cc1,182.266,3.472,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,70.0,0.0,0.681
Propranolol,c1ccc2ccccc2c1,128.174,2.84,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,48.0,0.0,0.511
Propylhexedrine,C1CCCCC1,84.162,2.341,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.422
Propylthiouracil,O=c1cc[nH]c(=S)[nH]1,128.156,0.432,2.0,2.0,48.65,0.0,1.0,0.0,0.0,4.0,42.0,0.0,0.498
Protriptyline,C1=Cc2ccccc2Cc2ccccc21,192.261,3.761,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,72.0,0.0,0.508
Pseudoephedrine,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Pyrazinamide,c1cnccn1,80.09,0.477,0.0,2.0,25.78,0.0,1.0,0.0,0.0,2.0,30.0,0.0,0.453
Pyridostigmine,c1cc[nH+]cc1,80.11,0.501,0.0,0.0,14.14,0.0,1.0,0.0,0.0,1.0,30.0,0.0,0.431
Pyridoxal,c1ccncc1,79.102,1.082,0.0,1.0,12.89,0.0,1.0,0.0,0.0,1.0,30.0,0.0,0.453
Pyridoxine,c1ccncc1,79.102,1.082,0.0,1.0,12.89,0.0,1.0,0.0,0.0,1.0,30.0,0.0,0.453
Pyrimethamine,c1ccc(-c2cncnc2)cc1,156.188,2.144,0.0,2.0,25.78,1.0,2.0,0.0,0.0,2.0,58.0,0.0,0.632
Pyruvic acid,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339
Quetiapine,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2,295.411,3.135,1.0,4.0,27.63,0.0,2.0,2.0,1.0,4.0,106.0,0.0,0.809
Quinapril,O=C(CNCCCc1ccccc1)N1CCc2ccccc2C1,308.425,2.794,1.0,2.0,32.34,6.0,2.0,1.0,0.0,3.0,120.0,0.0,0.832
Quinethazone,O=C1NCNc2ccccc21,148.165,0.799,2.0,2.0,41.13,0.0,1.0,1.0,0.0,3.0,56.0,0.0,0.571
Quinidine,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,252.361,3.262,0.0,2.0,16.13,2.0,2.0,3.0,3.0,2.0,98.0,0.0,0.815
Quinine,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,252.361,3.262,0.0,2.0,16.13,2.0,2.0,3.0,3.0,2.0,98.0,0.0,0.815
Rabeprazole,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,257.318,2.266,1.0,3.0,58.64,3.0,3.0,0.0,0.0,5.0,90.0,0.0,0.783
Raltitrexed,O=c1nc[nH]c2ccc(CNc3cccs3)cc12,257.318,2.597,2.0,4.0,57.78,3.0,3.0,0.0,0.0,5.0,90.0,0.0,0.758
Ramelteon,c1cc2c(c3c1CCC3)CCO2,160.216,2.11,0.0,1.0,9.23,0.0,1.0,2.0,0.0,1.0,62.0,0.0,0.564
Ramipril,O=C(CNCCCc1ccccc1)N1CCC2CCCC21,286.419,2.61,1.0,2.0,32.34,6.0,1.0,2.0,2.0,3.0,114.0,0.0,0.815
Ranitidine,c1ccoc1,68.075,1.28,0.0,1.0,13.14,0.0,1.0,0.0,0.0,1.0,26.0,0.0,0.446
Ranolazine,O=C(CN1CCN(CCCOc2ccccc2)CC1)Nc1ccccc1,353.466,2.712,1.0,4.0,44.81,8.0,2.0,1.0,1.0,5.0,138.0,0.0,0.741
Rasagiline,c1ccc2c(c1)CCC2,118.179,2.175,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,46.0,0.0,0.489
Reboxetine,c1ccc(OC(c2ccccc2)C2CNCCO2)cc1,269.344,2.795,1.0,3.0,30.49,4.0,2.0,1.0,1.0,3.0,104.0,0.0,0.926
Remifentanil,c1ccc(NC2CCNCC2)cc1,176.263,1.85,2.0,2.0,24.06,2.0,1.0,1.0,1.0,2.0,70.0,0.0,0.718
Remoxipride,O=C(NCC1CCCN1)c1ccccc1,204.273,1.168,2.0,2.0,41.13,3.0,1.0,1.0,1.0,3.0,80.0,0.0,0.776
Ribavirin,c1ncn(C2CCCO2)n1,139.158,0.587,0.0,4.0,39.94,1.0,1.0,1.0,1.0,4.0,54.0,0.0,0.571
Ridogrel,N=C(c1ccccc1)c1cccnc1,182.226,2.498,1.0,2.0,36.74,2.0,2.0,0.0,0.0,2.0,68.0,0.0,0.712
Rilpivirine,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,262.316,3.964,2.0,4.0,49.84,4.0,3.0,0.0,0.0,4.0,98.0,0.0,0.747
Riluzole,c1ccc2scnc2c1,135.191,2.296,0.0,2.0,12.89,0.0,2.0,0.0,0.0,2.0,44.0,0.0,0.54
Rimantadine,C1C2CC3CC1CC(C2)C3,136.238,2.833,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,56.0,0.0,0.48
Rimexolone,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,242.362,3.904,0.0,1.0,17.07,0.0,0.0,4.0,3.0,1.0,96.0,0.0,0.629
Risperidone,O=c1c(CCN2CCC(c3noc4ccccc34)CC2)cnc2n1CCCC2,378.476,3.143,0.0,6.0,64.16,4.0,3.0,2.0,1.0,6.0,146.0,0.0,0.698
Ritodrine,c1ccc(CCNCCc2ccccc2)cc1,225.335,3.061,1.0,1.0,12.03,6.0,2.0,0.0,0.0,1.0,88.0,0.0,0.745
Rivaroxaban,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1cccs1,401.444,1.866,1.0,6.0,88.18,5.0,2.0,2.0,2.0,9.0,146.0,0.0,0.826
Rivastigmine,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Rizatriptan,c1ncn(Cc2ccc3[nH]ccc3c2)n1,198.229,1.808,1.0,3.0,46.5,2.0,3.0,0.0,0.0,4.0,74.0,0.0,0.682
Ropinirole,O=C1Cc2ccccc2N1,133.15,1.181,1.0,1.0,29.1,0.0,1.0,1.0,0.0,2.0,50.0,0.0,0.565
Ropivacaine,O=C(Nc1ccccc1)C1CCCCN1,204.273,1.767,2.0,2.0,41.13,2.0,1.0,1.0,1.0,3.0,80.0,0.0,0.77
Rosiglitazone,O=C1NC(=O)C(Cc2ccc(OCCNc3ccccn3)cc2)S1,343.408,2.467,2.0,6.0,80.32,7.0,2.0,1.0,1.0,7.0,124.0,0.0,0.752
Rosoxacin,O=c1cc[nH]c2cc(-c3ccncc3)ccc12,222.247,2.59,1.0,2.0,45.75,1.0,3.0,0.0,0.0,3.0,82.0,0.0,0.687
Rosuvastatin,c1ccc(-c2ccncn2)cc1,156.188,2.144,0.0,2.0,25.78,1.0,2.0,0.0,0.0,2.0,58.0,0.0,0.632
Rotigotine,c1csc(CCNC2CCc3ccccc3C2)c1,257.402,3.438,1.0,2.0,12.03,4.0,2.0,1.0,0.0,2.0,94.0,0.0,0.885
Roxatidine acetate,c1ccc(CN2CCCCC2)cc1,175.275,2.673,0.0,1.0,3.24,2.0,1.0,1.0,1.0,1.0,70.0,0.0,0.668
Rufinamide,c1ccc(Cn2ccnn2)cc1,159.192,1.326,0.0,3.0,30.71,2.0,2.0,0.0,0.0,3.0,60.0,0.0,0.661
Ruxolitinib,c1nc(-c2cnn(CC3CCCC3)c2)c2cc[nH]c2n1,267.336,3.012,1.0,4.0,59.39,3.0,3.0,1.0,1.0,5.0,102.0,0.0,0.793
Salbutamol,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Salicyclic acid,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Salicylamide,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Salicylate-sodium,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Salmeterol,c1ccc(CCCCOCCCCCCNCCc2ccccc2)cc1,353.55,5.419,1.0,2.0,21.26,15.0,2.0,0.0,0.0,2.0,142.0,0.0,0.432
Salsalate,O=C(Oc1ccccc1)c1ccccc1,198.221,2.906,0.0,2.0,26.3,2.0,2.0,0.0,0.0,2.0,74.0,0.0,0.547
Saxagliptin,O=C(CC12CC3CC(CC(C3)C1)C2)N1CCC2CC21,259.393,3.214,0.0,1.0,20.31,2.0,0.0,6.0,6.0,2.0,104.0,0.0,0.745
Scopolamine,O=C(Cc1ccccc1)OC1CC2NC(C1)C1OC21,259.305,1.042,1.0,4.0,50.86,3.0,1.0,3.0,3.0,4.0,100.0,0.0,0.651
Secobarbital,O=C1CC(=O)NC(=O)N1,128.087,-1.258,2.0,3.0,75.27,0.0,0.0,1.0,1.0,5.0,48.0,0.0,0.4
Selegiline,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Selenium Sulfide,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339
Sertindole,O=C1NCCN1CCN1CCC(c2cn(-c3ccccc3)c3ccccc23)CC1,388.515,3.835,1.0,3.0,40.51,5.0,3.0,2.0,2.0,5.0,150.0,0.0,0.722
Sevelamer,C1CO1,44.053,0.017,0.0,1.0,12.53,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.349
Sevoflurane,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339
Sibutramine,c1ccc(C2CCC2)cc1,132.206,2.954,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,52.0,0.0,0.551
Sildenafil,O=c1nc(-c2cccc(S(=O)(=O)N3CCNCC3)c2)[nH]c2cn[nH]c12,360.399,-0.093,3.0,6.0,123.84,3.0,3.0,1.0,1.0,10.0,130.0,0.0,0.6
Silodosin,c1ccc(OCCNCCc2ccc3c(c2)CCN3)cc1,282.387,2.866,2.0,3.0,33.29,7.0,2.0,1.0,0.0,3.0,110.0,0.0,0.766
Silver sulfadiazine,O=S(=O)([N-]c1ncccn1)c1ccccc1,234.26,1.871,0.0,4.0,74.02,3.0,2.0,0.0,0.0,6.0,82.0,0.0,0.812
Simvastatin,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,260.377,4.165,0.0,2.0,26.3,3.0,0.0,3.0,1.0,2.0,104.0,0.0,0.712
Sitagliptin,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,270.336,1.643,0.0,4.0,51.02,4.0,2.0,1.0,0.0,5.0,104.0,0.0,0.848
Sitaxentan,O=C(Cc1ccc2c(c1)OCO2)c1sccc1S(=O)(=O)Nc1ccno1,392.414,2.691,1.0,8.0,107.73,6.0,3.0,1.0,0.0,10.0,134.0,0.0,0.643
Sodium bicarbonate,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339
Sodium lauryl sulfate,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339
Sodium Tetradecyl Sulfate,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339
Solifenacin,O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1,362.473,3.865,0.0,3.0,32.78,2.0,2.0,4.0,3.0,4.0,140.0,0.0,0.813
Sotalol,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Sparfloxacin,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,269.348,1.746,1.0,4.0,37.27,2.0,2.0,2.0,2.0,4.0,104.0,0.0,0.902
Spermine,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339
Spirapril,O=C(CNCCCc1ccccc1)N1CCC2(C1)SCCS2,336.526,2.617,1.0,4.0,32.34,6.0,1.0,2.0,2.0,5.0,120.0,0.0,0.81
Spironolactone,O=C1C=C2CCC3C(CCC4C3CCC43CCC(=O)O3)C2CC1,314.425,3.814,0.0,3.0,43.37,0.0,0.0,5.0,4.0,3.0,124.0,0.0,0.639
Stanozolol,c1[nH]nc2c1CC1C(CCC3C4CCCC4CCC13)C2,270.42,3.977,1.0,1.0,28.68,0.0,1.0,4.0,3.0,2.0,108.0,0.0,0.759
Stavudine,O=c1ccn(C2C=CCO2)c(=O)[nH]1,180.163,-0.378,1.0,4.0,64.09,1.0,1.0,1.0,0.0,5.0,68.0,0.0,0.599
Stepronin,c1ccsc1,84.143,1.748,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,0.449
Succimer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339
Succinic acid,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339
Succinylcholine,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339
Sufentanil,c1ccc(NC2CCN(CCc3cccs3)CC2)cc1,286.444,3.867,1.0,3.0,15.27,5.0,2.0,1.0,1.0,3.0,106.0,0.0,0.897
Sulfacetamide,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Sulfacytine,O=c1nc(NS(=O)(=O)c2ccccc2)cc[nH]1,251.267,0.571,2.0,4.0,91.92,3.0,2.0,0.0,0.0,7.0,88.0,0.0,0.834
Sulfadiazine,O=S(=O)(Nc1ncccn1)c1ccccc1,235.268,1.277,1.0,4.0,71.95,3.0,2.0,0.0,0.0,6.0,82.0,0.0,0.869
Sulfadimethoxine,O=S(=O)(Nc1ccncn1)c1ccccc1,235.268,1.277,1.0,4.0,71.95,3.0,2.0,0.0,0.0,6.0,82.0,0.0,0.869
Sulfadoxine,O=S(=O)(Nc1ccncn1)c1ccccc1,235.268,1.277,1.0,4.0,71.95,3.0,2.0,0.0,0.0,6.0,82.0,0.0,0.869
Sulfamerazine,O=S(=O)(Nc1ncccn1)c1ccccc1,235.268,1.277,1.0,4.0,71.95,3.0,2.0,0.0,0.0,6.0,82.0,0.0,0.869
Sulfamethazine,O=S(=O)(Nc1ncccn1)c1ccccc1,235.268,1.277,1.0,4.0,71.95,3.0,2.0,0.0,0.0,6.0,82.0,0.0,0.869
Sulfamethizole,O=S(=O)(Nc1nncs1)c1ccccc1,241.297,1.339,1.0,5.0,71.95,3.0,2.0,0.0,0.0,7.0,78.0,0.0,0.88
Sulfamethoxazole,O=S(=O)(Nc1ccon1)c1ccccc1,224.241,1.475,1.0,4.0,72.2,3.0,2.0,0.0,0.0,6.0,78.0,0.0,0.857
Sulfametopyrazine,O=S(=O)(Nc1cnccn1)c1ccccc1,235.268,1.277,1.0,4.0,71.95,3.0,2.0,0.0,0.0,6.0,82.0,0.0,0.869
Sulfamoxole,O=S(=O)(Nc1ncco1)c1ccccc1,224.241,1.475,1.0,4.0,72.2,3.0,2.0,0.0,0.0,6.0,78.0,0.0,0.857
Sulfanilamide,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Sulfaphenazole,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,299.355,2.673,1.0,4.0,63.99,4.0,3.0,0.0,0.0,6.0,106.0,0.0,0.805
Sulfapyridine,O=S(=O)(Nc1ccccn1)c1ccccc1,234.28,1.882,1.0,3.0,59.06,3.0,2.0,0.0,0.0,5.0,82.0,0.0,0.882
Sulfasalazine,O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2ccccc2)cc1,338.392,4.298,1.0,5.0,83.78,5.0,3.0,0.0,0.0,7.0,120.0,0.0,0.704
Sulfathiazole,O=S(=O)(Nc1nccs1)c1ccccc1,240.309,1.944,1.0,4.0,59.06,3.0,2.0,0.0,0.0,6.0,78.0,0.0,0.892
Sulfinpyrazone,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,404.491,3.796,0.0,3.0,57.69,6.0,3.0,1.0,1.0,6.0,146.0,0.0,0.587
Sulfisoxazole,O=S(=O)(Nc1ccno1)c1ccccc1,224.241,1.475,1.0,4.0,72.2,3.0,2.0,0.0,0.0,6.0,78.0,0.0,0.857
Sulfoxone,O=S(=O)(c1ccccc1)c1ccccc1,218.277,2.519,0.0,2.0,34.14,2.0,2.0,0.0,0.0,3.0,76.0,0.0,0.776
Sulindac,C1=Cc2ccccc2C1=Cc1ccccc1,204.272,4.254,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,76.0,0.0,0.651
Sulpiride,O=C(NCC1CCCN1)c1ccccc1,204.273,1.168,2.0,2.0,41.13,3.0,1.0,1.0,1.0,3.0,80.0,0.0,0.776
Sumatriptan,c1ccc2[nH]ccc2c1,117.151,2.168,1.0,0.0,15.79,0.0,2.0,0.0,0.0,1.0,44.0,0.0,0.544
Sunitinib,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,210.236,2.507,2.0,1.0,44.89,1.0,2.0,1.0,0.0,3.0,78.0,0.0,0.698
Suprofen,O=C(c1ccccc1)c1cccs1,188.251,2.979,0.0,2.0,17.07,2.0,2.0,0.0,0.0,2.0,64.0,0.0,0.662
Tacrine,c1ccc2nc3c(cc2c1)CCCC3,183.254,3.114,0.0,1.0,12.89,0.0,2.0,1.0,0.0,1.0,70.0,0.0,0.611
Tadalafil,O=C1NCC(=O)N2C1Cc1c([nH]c3ccccc13)C2c1ccc2c(c1)OCO2,375.384,1.869,2.0,4.0,83.66,1.0,3.0,3.0,1.0,7.0,140.0,0.0,0.68
Tafluprost,C(=CC1CCCC1)CCOc1ccccc1,216.324,4.202,0.0,1.0,9.23,5.0,1.0,1.0,1.0,1.0,86.0,0.0,0.529
Talbutal,O=C1CC(=O)NC(=O)N1,128.087,-1.258,2.0,3.0,75.27,0.0,0.0,1.0,1.0,5.0,48.0,0.0,0.4
Tamibarotene,O=C(Nc1ccc2c(c1)CCCC2)c1ccccc1,251.329,3.818,1.0,1.0,29.1,2.0,2.0,1.0,0.0,2.0,96.0,0.0,0.863
Tamsulosin,c1ccc(CCNCCOc2ccccc2)cc1,241.334,2.898,1.0,2.0,21.26,7.0,2.0,0.0,0.0,2.0,94.0,0.0,0.753
Tapentadol,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Tasosartan,O=C1CCc2cncnc2N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,383.415,2.803,1.0,6.0,100.55,4.0,4.0,1.0,0.0,8.0,142.0,0.0,0.582
Tauroursodeoxycholic acid,C1CCC2C(C1)CCC1C3CCCC3CCC21,232.411,5.029,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,96.0,0.0,0.549
Tazarotene,C(#Cc1ccccn1)c1ccc2c(c1)CCCS2,251.354,3.52,0.0,2.0,12.89,0.0,2.0,1.0,0.0,2.0,88.0,0.0,0.664
Tazobactam,O=C1CC2N1CC(Cn1ccnn1)S2(=O)=O,242.26,-1.366,0.0,6.0,85.16,2.0,1.0,2.0,2.0,8.0,86.0,0.0,0.597
Telbivudine,O=c1ccn(C2CCCO2)c(=O)[nH]1,182.179,-0.154,1.0,4.0,64.09,1.0,1.0,1.0,1.0,5.0,70.0,0.0,0.656
Temazepam,O=C1CN=C(c2ccccc2)c2ccccc2N1,236.274,2.476,1.0,2.0,41.46,1.0,2.0,1.0,0.0,3.0,88.0,0.0,0.812
Temozolomide,O=c1[nH]nnc2cncn12,137.102,-1.187,1.0,5.0,75.94,0.0,2.0,0.0,0.0,6.0,50.0,0.0,0.495
Tenofovir,c1ncc2nc[nH]c2n1,120.115,0.353,1.0,3.0,54.46,0.0,2.0,0.0,0.0,4.0,44.0,0.0,0.545
Tenoxicam,O=C1C(=CNc2ccccn2)NS(=O)(=O)c2ccsc21,307.356,1.571,2.0,6.0,88.16,2.0,2.0,1.0,0.0,8.0,102.0,0.0,0.822
Terazosin,O=C(C1CCCO1)N1CCN(c2ncc3ccccc3n2)CC1,312.373,1.457,0.0,5.0,58.56,2.0,2.0,2.0,2.0,6.0,120.0,0.0,0.84
Terbinafine,c1ccc2ccccc2c1,128.174,2.84,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,48.0,0.0,0.511
Terbutaline,c1ccccc1,78.114,1.687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.443
Testolactone,O=C1C=CC2C(=C1)CCC1C3CCC(=O)OC3CCC21,272.344,2.81,0.0,3.0,43.37,0.0,0.0,4.0,3.0,3.0,106.0,0.0,0.637
Testosterone,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,244.378,4.128,0.0,1.0,17.07,0.0,0.0,4.0,3.0,1.0,98.0,0.0,0.626
Testosterone Propionate,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,244.378,4.128,0.0,1.0,17.07,0.0,0.0,4.0,3.0,1.0,98.0,0.0,0.626
Tetrabenazine,O=C1CCN2CCc3ccccc3C2C1,201.269,1.949,0.0,2.0,20.31,0.0,1.0,2.0,1.0,2.0,78.0,0.0,0.639
Thalidomide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,258.233,0.088,1.0,4.0,83.55,1.0,1.0,2.0,1.0,6.0,96.0,0.0,0.723
Theobromine,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,152.113,-1.061,3.0,3.0,94.4,0.0,2.0,0.0,0.0,6.0,56.0,0.0,0.449
Theophylline,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,152.113,-1.061,3.0,3.0,94.4,0.0,2.0,0.0,0.0,6.0,56.0,0.0,0.449
Thiabendazole,c1ccc2[nH]c(-c3cscn3)nc2c1,201.254,2.686,1.0,3.0,41.57,1.0,3.0,0.0,0.0,4.0,68.0,0.0,0.657
Thiamine,c1ncc(C[n+]2ccsc2)cn1,178.24,0.874,0.0,3.0,29.66,2.0,2.0,0.0,0.0,4.0,60.0,0.0,0.639
Thiamylal,O=C1CC(=O)NC(=S)N1,144.155,-1.093,2.0,3.0,58.2,0.0,0.0,1.0,1.0,5.0,48.0,0.0,0.335
Thioguanine,S=c1nc[nH]c2nc[nH]c12,152.182,1.015,2.0,3.0,57.36,0.0,2.0,0.0,0.0,5.0,50.0,0.0,0.554
Thiopental,O=C1CC(=O)NC(=S)N1,144.155,-1.093,2.0,3.0,58.2,0.0,0.0,1.0,1.0,5.0,48.0,0.0,0.335
Thioproperazine,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,325.481,3.585,1.0,4.0,18.51,4.0,2.0,2.0,1.0,4.0,120.0,0.0,0.925
